Mean,Std,Weight0,Weight1,Weight2,Weight3,Weight4,Weight5,Weight6,Weight7,Weight8
-0.4271531824961486,5.224725284064634,-1.8023460690928488,-1.8722578517340336,1.4934221520126643,0.9420187931254288,-0.3468672680922005,-1.6042250085634453,-0.9161683502224924,0.7365129191626564,0.5777590678837817
1.207533811414376,5.220845290851207,-2.145482716750885,1.0466182791079384,0.44861601691921627,0.17584148170852495,1.0518124560989712,0.9982383757463743,1.3815264084936019,0.10277199713441343,0.1453232393994332
3.1842358559882427,4.1229585775060915,-2.6534647142985515,-0.4354935752669599,-0.7726085403786618,0.6210541057751127,-0.33811672979574453,0.9640637023384746,-0.18459398798282586,-1.1395320788134173,-1.2531144518075827
-243.28702509919182,8.767509582084132,-3.0219503834903882,1.1962409164572376,-1.0544923353802107,-1.8152352684155335,-0.42004090571476776,-0.5150777972768069,-0.34244712465719307,0.3910642972571409,0.6460897639645042
495.2300057584331,106.54316929017322,,,,,,,,,
-221.67700966685945,486.8242199515736,,,,,,,,,
3.030485816897406,4.414295794532111,,,,,,,,,
1030.3109360083727,43.728418626575056,,,,,,,,,
